idx,category,cd_l1,gt_b0,pred_b0,gt_b1,pred_b1,w2_h0,w2_h1,w1_h0,bd_h0,bd_h1,n_gt_h0,n_pred_h0,n_gt_h1,n_pred_h1,topo_error
741,table,5.688981153070927,1,1,0,0,0.0005202944707682446,0.0009628823300974399,0.006065529358481835,0.0001233847681372767,0.00024017811675720955,256,256,493,493,0.0014831768008656846
742,table,6.487971171736717,1,1,0,0,0.0035270217502038994,0.0035628192580157195,0.03817770048416878,0.002097963257573148,0.0013173255482336122,256,256,480,583,0.007089841008219619
743,table,3.869870211929083,1,1,0,0,0.0005156387709090196,0.0011873791331437455,0.007934929765614124,6.81217976575034e-05,0.0008432620705776141,256,256,384,360,0.0017030179040527652
744,table,5.505136214196682,1,1,0,0,0.00032199615647704097,0.0016191248733099896,0.004021747322023494,6.937640748014545e-05,0.0006829430781264655,256,256,471,492,0.0019411210297870306
745,table,4.614929668605328,1,1,0,0,0.0006986890676559065,0.002866294244713417,0.006582922167826702,0.0003796018861607041,0.00182858502350677,256,256,353,343,0.003564983312369324
746,table,4.331749863922596,1,1,0,0,0.00028667626218451735,0.001101752868112614,0.003515743936357083,0.0001281969775820957,0.0006187415147672938,256,256,620,596,0.0013884291302971314
747,table,8.66408459842205,1,1,0,0,0.0010939441891345825,0.005183069568017212,0.01708679578737039,0.00015784316383221642,0.0030206400139344784,256,256,593,623,0.006277013757151794
748,table,7.940961979329586,1,1,0,0,0.0007530843556958318,0.004115706486965805,0.006035547899837595,0.0004696813913608183,0.0030202182792510926,256,256,627,655,0.004868790842661636
749,table,11.864840984344482,1,1,0,0,0.003736075984546713,0.007610201582307998,0.05829376750163961,0.0003079005851255312,0.002637826293026833,256,256,690,790,0.01134627756685471
750,airplane,2.7341528329998255,1,1,0,0,0.0002752884429725242,0.00039144311853680553,0.003925587143455836,4.5672977876526355e-05,6.577232678190315e-05,256,256,476,587,0.0006667315615093298
751,airplane,3.0305508989840746,1,1,0,0,0.00034221853166133235,0.0004054182581978712,0.0048449998246882,9.311252340450291e-05,5.557755674534553e-05,256,256,466,575,0.0007476367898592035
752,airplane,3.4610400907695293,1,1,0,0,0.0002700774793568963,0.00042800283237039307,0.0034337764916093074,9.556243354735469e-05,0.00012240203232573687,256,256,500,541,0.0006980803117272894
753,airplane,2.5522150099277496,1,1,0,0,0.00013168119568317239,0.00028521615743558283,0.0018071823258218774,4.829870210869974e-05,3.467732845793955e-05,256,256,466,516,0.0004168973531187552
754,airplane,3.683268092572689,1,1,0,0,0.00013976040359634263,0.0002519213320112549,0.0016597539871536916,6.46800976952615e-05,5.262959336832517e-05,256,256,603,589,0.0003916817356075976
755,airplane,2.8917407616972923,1,1,0,0,0.00015191250755432437,0.00027613222920130437,0.0018406342999615322,3.928028548936516e-05,7.082666640942272e-05,256,256,478,528,0.00042804473675562876
756,airplane,2.6591066271066666,1,1,0,0,0.00033411221778376115,0.00035303711065540064,0.005179243198375421,4.0183516709564734e-05,8.697822898270685e-05,256,256,455,554,0.0006871493284391618
757,airplane,3.2495474442839622,1,1,0,0,0.00042454456864247865,0.0005297431209038482,0.006402197486179561,8.389716652526177e-05,8.29617196821847e-05,256,256,536,596,0.0009542876895463268
758,airplane,3.2470060978084803,1,1,0,0,0.00033159977795812546,0.0004113620124747099,0.005162077763552632,2.8762109942212066e-05,0.00012738752032506403,256,256,505,612,0.0007429617904328354
759,airplane,2.8851116076111794,1,1,0,0,0.0003927554117108635,0.0004017832375975409,0.005933207057594483,7.679250183425986e-05,8.655721833272724e-05,256,256,454,583,0.0007945386493084044
760,airplane,4.049288108944893,1,1,0,0,0.0009383772458119831,0.0011394268165641598,0.014458953629340458,0.00014713736105904235,0.00046329640848706116,256,256,569,599,0.002077804062376143
761,airplane,2.9227070044726133,1,1,0,0,0.0001733647159230476,0.00037212534768479253,0.0024852555899287742,4.977922514054836e-05,7.95179240426168e-05,256,256,483,575,0.0005454900636078402
762,airplane,4.506075754761696,1,1,0,0,0.0007368798397206405,0.0012450846449197906,0.011602762458750276,7.68785423822492e-05,0.00047721374704460737,256,256,494,583,0.001981964484640431
763,airplane,2.8991498984396458,1,1,0,0,0.0005636896921225116,0.000523679706845203,0.008157494623091168,0.0001717891371014156,0.00017216657279649626,256,256,453,601,0.0010873693989677147
764,airplane,5.186375696212053,1,1,0,0,0.00076852475293314,0.0007285039680946057,0.01040677926518815,0.0001703012915636676,0.00011382280719078597,256,256,599,663,0.0014970287210277458
765,airplane,3.376343986019492,1,1,0,0,0.000113371356329451,0.00030650489828455853,0.0012688484916191082,3.1167703874291665e-05,6.985686822342596e-05,256,256,457,539,0.0004198762546140095
766,airplane,3.439313732087612,1,1,0,0,0.0003033064528457461,0.0003526868311569407,0.004424387193356677,0.0001221730385335669,4.80648575194193e-05,256,256,534,557,0.0006559932840026867
767,airplane,3.843579674139619,1,1,0,0,0.0003798003025035827,0.0004772095203428422,0.005902333694507543,4.3555389814172016e-05,9.567842334016139e-05,256,256,487,561,0.0008570098228464248
768,airplane,3.4847017377614975,1,1,0,0,0.00014173083073400447,0.0002923789764568974,0.0021098224378891368,3.0859729687275227e-05,6.713072500295572e-05,256,256,594,569,0.0004341098071909019
769,airplane,3.3380137756466866,1,1,0,0,0.0004671487766601297,0.0005225141996436429,0.0073033510994160965,6.76139873521768e-05,0.0001389809880352887,256,256,488,540,0.0009896629763037727
770,airplane,4.847022704780102,1,1,0,0,0.0008498726647055005,0.0008152047254572692,0.00887263310730934,0.0006459005030485625,0.00016890092892176287,256,256,552,667,0.0016650773901627698
771,airplane,3.374137682840228,1,1,0,0,0.00019813533050108781,0.0002959540373280877,0.0012874370889675497,9.80496703431033e-05,8.79010630756632e-05,256,256,519,559,0.0004940893678291755
772,airplane,3.6075618118047714,1,1,0,0,0.0005539218682579563,0.0008271918423852109,0.00811522950426186,8.789842331515446e-05,0.0003601273929725746,256,256,515,513,0.0013811137106431671
773,airplane,2.795502543449402,1,1,0,0,0.00022110302235469275,0.0003111018151011366,0.0030203518472536168,8.890739820868412e-05,6.228654205618167e-05,256,256,522,531,0.0005322048374558294
774,airplane,5.256275180727243,1,1,0,0,0.001430893099382336,0.00132539464663327,0.022341776136326198,0.00014841917909418165,0.00031802991757839727,256,256,549,676,0.002756287746015606
775,airplane,3.1998883932828903,1,1,0,0,0.0008151906500332942,0.000901157698352873,0.012727586174247093,0.00015407678732633944,0.00030617760807107606,256,256,450,534,0.001716348348386167
776,airplane,4.309848882257938,1,1,0,0,0.0006356969248592997,0.0006725385499922352,0.009835430720311433,0.00013304587873110615,0.00011514549781254876,256,256,528,662,0.0013082354748515349
777,airplane,2.9354903381317854,1,1,0,0,0.00020627744775472272,0.0002617018331231633,0.0029840758090038688,5.303870214639055e-05,7.425224355702595e-05,256,256,541,608,0.00046797928087788604
778,airplane,3.1419051811099052,1,1,0,0,0.00031047210555795095,0.0005350462987479298,0.00464678723718956,5.6372103784516254e-05,0.0003931705066669271,256,256,511,544,0.0008455184043058807
779,airplane,5.236274097114801,1,1,0,0,0.0010965776728380783,0.001511162787457189,0.017177209819808893,0.00010648506120109705,0.00021985232877148615,256,256,651,701,0.002607740460295267
780,airplane,3.822576953098178,1,1,0,0,0.0007900978957847936,0.0008126985065154425,0.012185136238916403,0.00010132649794702964,0.00026409969185732263,256,256,495,571,0.0016027964023002362
781,airplane,5.266266874969006,1,1,0,0,0.0005902544977107885,0.0006174900573219534,0.005851337230040424,0.0003121128717279351,0.00014860959924585458,256,256,526,620,0.001207744555032742
782,airplane,3.0890661291778088,1,1,0,0,0.00041940525882653564,0.0004389440960649234,0.006395844859165147,5.896167251284723e-05,0.00013263895729381662,256,256,467,556,0.0008583493548914591
783,airplane,4.052880220115185,1,1,0,0,0.0009755512543298014,0.0009353483806553147,0.014906014524288786,0.00023140987990055706,0.000286947605092572,256,256,518,621,0.0019108996349851161
784,airplane,2.9738694429397583,1,1,0,0,0.0005416364766496093,0.00045263555808455503,0.008560952263620721,4.425964832477781e-05,9.77384021995896e-05,256,256,467,602,0.0009942720347341644
785,airplane,3.9733489975333214,1,1,0,0,0.00038486550022430465,0.0005781897501354367,0.00574308125139504,6.589749931863731e-05,0.0002359658071469171,256,256,496,458,0.0009630552503597414
786,airplane,3.015724942088127,1,1,0,0,0.00023461534619263004,0.0003046575287774841,0.002689380919047187,0.0001206295187770295,8.958381665183921e-05,256,256,467,516,0.0005392728749701141
787,airplane,2.9021527152508497,1,1,0,0,0.00029587107184120807,0.0004042981963160484,0.0029908679726654034,0.00017285156253705764,0.00010551780778337498,256,256,479,538,0.0007001692681572564
788,airplane,3.7949520628899336,1,1,0,0,0.0005650029134324318,0.0005523631455521055,0.004975381630175511,0.0004572927595926368,0.00031001679979551777,256,256,486,527,0.0011173660589845372
789,airplane,6.207807920873165,1,1,0,0,0.0016796972853947967,0.0013095519538674012,0.02644375876444468,0.00027677017940717225,0.00020307344629796995,256,256,463,638,0.002989249239262198
790,airplane,3.263828344643116,1,1,0,0,0.00018011186626333355,0.00033230310162548835,0.0025655647928566226,4.826820581369418e-05,5.5417020752194005e-05,256,256,462,565,0.0005124149678888219
791,airplane,3.2171409111469984,1,1,0,0,0.0002730851775442772,0.00041805729095158823,0.003846142174725642,6.421349093757491e-05,7.640980166673803e-05,256,256,455,539,0.0006911424684958654
792,airplane,3.0059199780225754,1,1,0,0,0.0002425827211045118,0.00032422024750273137,0.0034728372582291016,5.358547737239306e-05,8.098690247563753e-05,256,256,475,526,0.0005668029686072432
793,airplane,2.985615050420165,1,1,0,0,0.00024388316027731052,0.00026287064600943075,0.0021674823985092205,0.0001491189050173659,6.85325032856748e-05,256,256,451,530,0.0005067538062867412
794,airplane,3.1234207563102245,1,1,0,0,0.0001446571719132832,0.00032466872559475893,0.001583259758421799,7.288728214003448e-05,8.769782663697291e-05,256,256,530,513,0.0004693258975080421
795,airplane,5.155108869075775,1,1,0,0,0.0017243381920907662,0.0027363047967623264,0.02632729431198181,0.00020094267578108296,0.001761920990029804,256,256,443,496,0.004460642988853092
796,airplane,2.8687287122011185,1,1,0,0,0.00034460418446614086,0.0002887441871030744,0.004475645170524617,0.0001094160576699923,7.247987931390323e-05,256,256,523,567,0.0006333483715692152
797,airplane,3.138722153380513,1,1,0,0,0.000603445323767347,0.0006742780029970484,0.008973408416445092,7.995138459803976e-05,0.00024102393830767086,256,256,511,592,0.0012777233267643954
798,airplane,2.777665853500366,1,1,0,0,0.00017348049178164473,0.0003505308709369699,0.002584504576967803,2.4926243384345214e-05,5.8691122916063e-05,256,256,454,497,0.0005240113627186146
799,airplane,3.281800076365471,1,1,0,0,0.0006576880741054661,0.0007803447339449778,0.00980791760716001,0.00019801363315024093,0.00020075483301165578,256,256,471,600,0.001438032808050444
800,airplane,3.873680718243122,1,1,0,0,0.0009914011561604806,0.002495751371430386,0.01549287263737119,0.00015169972700822937,0.0022525635301691434,256,256,504,590,0.0034871525275908667
801,airplane,2.6831524446606636,1,1,0,0,9.347315710057425e-05,0.0002777882309736322,0.0013249637769940335,1.766501635905391e-05,4.078683489966775e-05,256,256,472,526,0.00037126138807420646
802,airplane,2.989120315760374,1,1,0,0,0.0003727038700420959,0.00045858053007462963,0.004769043611684536,0.00018971206972905746,0.00013668223656495768,256,256,479,537,0.0008312844001167255
803,airplane,3.919757902622223,1,1,0,0,0.0008169227642450321,0.001178659231771174,0.012112317323909265,0.00016419521741767345,0.0004800368652699794,256,256,579,539,0.001995581996016206
804,airplane,3.275429829955101,1,1,0,0,0.00031504267300833843,0.0005465038571382529,0.003718903690576405,9.307020799212071e-05,0.00012709805865080272,256,256,571,585,0.0008615465301465913
805,airplane,4.256284795701504,1,1,0,0,0.00023054281623654008,0.00041260792639588644,0.001314092065866906,8.82982651955644e-05,6.822691508131216e-05,256,256,593,536,0.0006431507426324266
806,airplane,5.691790021955967,1,1,0,0,0.00019966833690018376,0.0006728085265697732,0.0026057836152601965,7.216913734000956e-05,0.0001678318340484128,256,256,680,714,0.0008724768634699571
807,airplane,5.073106847703457,1,1,0,0,0.0016713553571161821,0.001214325638450569,0.023277542426699264,0.000740065909754806,0.000241614091813377,256,256,637,667,0.0028856809955667513
808,airplane,2.9987271409481764,1,1,0,0,0.00022253304288238129,0.0003184069891921492,0.0015719438005106173,0.00018527060796043695,6.416555819120629e-05,256,256,469,537,0.0005409400320745305
809,airplane,4.734253510832787,1,1,0,0,0.0007615990588698403,0.0010648011768624559,0.01178923422463489,8.313363583833488e-05,0.0003372408491492875,256,256,615,621,0.0018264002357322963
810,airplane,3.5641007125377655,1,1,0,0,0.00037906245224187936,0.0006923705721640128,0.005956500649229312,3.528589352395906e-05,0.0002601951270307214,256,256,561,538,0.0010714330244058921
811,airplane,2.9290039092302322,1,1,0,0,0.0003404859286544081,0.0003835286272176564,0.00509743279563972,0.00011189704164727907,9.147870694880948e-05,256,256,462,533,0.0007240145558720646
812,airplane,9.377913549542427,1,1,0,0,0.0023167620974351723,0.002805753759497341,0.03669911048022675,0.0002147052463109516,0.0004957455824018018,256,256,641,764,0.005122515856932514
813,airplane,3.7487647496163845,1,1,0,0,0.0004646730929434644,0.0007693418922002603,0.006848370874576732,0.0001864886581028327,0.0005513263440397918,256,256,489,557,0.0012340149851437247
814,airplane,6.55312929302454,1,1,0,0,0.0004021871892178896,0.0008415963897597336,0.003953308474829948,0.00030498763054257264,0.000583302388491798,256,256,718,680,0.0012437835789776233
815,airplane,4.380662925541401,1,1,0,0,0.0007945534350280875,0.0009284544412466344,0.012041062654191005,0.00017429772771431992,0.0003458601175637646,256,256,620,638,0.001723007876274722
816,airplane,5.291634239256382,1,1,0,0,0.00034400758364102707,0.000751179753610897,0.005136022823731827,5.5288580241646956e-05,0.0003416504653379719,256,256,678,654,0.0010951873372519242
817,airplane,3.179941326379776,1,1,0,0,0.0001699706540293313,0.0003206162531157189,0.0021365782702194953,5.2281436755155855e-05,4.968949675685906e-05,256,256,474,551,0.0004905869071450502
818,airplane,6.971264723688364,1,1,0,0,0.0017714299599261823,0.0016765070947484075,0.019829904387796596,0.0008532953363297327,0.0006200756422036119,256,256,685,634,0.00344793705467459
819,airplane,3.8412718567997217,1,1,0,0,0.00017867310300055843,0.0003736216341886819,0.0023936951281086196,9.529463673383645e-05,0.00011276910952221853,256,256,670,723,0.0005522947371892404
820,airplane,4.344133660197258,1,1,0,0,0.0007144398452333134,0.0007415716191739008,0.008971392616975165,0.0004435592850552672,0.0002794642724848525,256,256,609,609,0.0014560114644072142
821,airplane,2.5752608198672533,1,1,0,0,0.00013682698088376944,0.00031027657455219505,0.0020464334996471902,1.4214959658426045e-05,5.6899780554763415e-05,256,256,493,533,0.0004471035554359645
822,airplane,2.8723240830004215,1,1,0,0,0.0005003106210229437,0.00047205725780059696,0.007794620116029982,8.199835631451935e-05,0.00011874899973170334,256,256,488,616,0.0009723678788235407
823,airplane,2.7528475038707256,1,1,0,0,0.0004697783349744002,0.0004008581972373258,0.0070732398446090635,6.927950968590616e-05,0.00010219802285472025,256,256,451,593,0.000870636532211726
824,airplane,2.4696888867765665,1,1,0,0,0.000251538161566714,0.0002966842781623603,0.0035142207665647437,8.407011930285519e-05,6.58170662230053e-05,256,256,448,556,0.0005482224397290742
825,airplane,2.7835522778332233,1,1,0,0,0.00017798939948662364,0.00033145725402050966,0.0024765115177011778,4.765517744613392e-05,0.00010492198190902653,256,256,472,523,0.0005094466535071333
